Time Stamp,Schedule(MW),Drawl(MW),OD/UD(MW),Demand(MW), Total SSGS(MW),UP Thermal Generation (MW),IPP Thermal Generation (MW), UP Hydro Generation (MW),Co-gen/CPP Generation (MW),RE/Solar Generation (MW), Frequency (Hz),Deviation Rate (Paise/Unit)
2019-04-25 23:01:23.402193, 7890 , 8076 , 186 , 18392 , 10316 , 3891 , 5523 , 528 , 600 , 31 , 50.01 , 243.98 
2019-04-25 23:02:00.301352, 7890 , 8076 , 186 , 18392 , 10316 , 3891 , 5523 , 528 , 600 , 31 , 50.01 , 243.98 
2019-04-25 23:02:20.396895, 7890 , 8076 , 186 , 18392 , 10316 , 3891 , 5523 , 528 , 600 , 31 , 50.01 , 243.98 
2019-04-25 23:02:54.884610, 7890 , 8076 , 186 , 18392 , 10316 , 3891 , 5523 , 528 , 600 , 31 , 50.01 , 243.98 
2019-04-25 23:03:20.416197, 7890 , 8076 , 186 , 18392 , 10316 , 3891 , 5523 , 528 , 600 , 31 , 50.01 , 243.98 
2019-04-25 23:03:56.977928, 7890 , 8076 , 186 , 18392 , 10316 , 3891 , 5523 , 528 , 600 , 31 , 50.01 , 243.98 
2019-04-25 23:05:26.910664, 8109 , 8022 , -87 , 18348 , 10326 , 3889 , 5522 , 542 , 600 , 31 , 49.96 , 428.74 
2019-04-25 23:06:06.201176, 8109 , 8022 , -87 , 18348 , 10326 , 3889 , 5522 , 542 , 600 , 31 , 49.96 , 428.74 
2019-04-25 23:06:58.925020, 8109 , 8022 , -87 , 18348 , 10326 , 3889 , 5522 , 542 , 600 , 31 , 49.96 , 428.74 
2019-04-25 23:07:20.424363, 8109 , 8022 , -87 , 18348 , 10326 , 3889 , 5522 , 542 , 600 , 31 , 49.96 , 428.74 
2019-04-25 23:07:54.426083, 8109 , 8022 , -87 , 18348 , 10326 , 3889 , 5522 , 542 , 600 , 31 , 49.96 , 428.74 
2019-04-25 23:08:18.811894, 8109 , 8022 , -87 , 18348 , 10326 , 3889 , 5522 , 542 , 600 , 31 , 49.96 , 428.74 
2019-04-25 23:08:51.456214, 8109 , 8022 , -87 , 18348 , 10326 , 3889 , 5522 , 542 , 600 , 31 , 49.96 , 428.74 
2019-04-25 23:09:30.636808, 8109 , 8022 , -87 , 18348 , 10326 , 3889 , 5522 , 542 , 600 , 31 , 49.96 , 428.74 
2019-04-25 23:11:01.064913, 8109 , 7961 , -148 , 18272 , 10311 , 3903 , 5511 , 520 , 600 , 31 , 49.99 , 335.92 
2019-04-25 23:11:10.626728, 8109 , 7961 , -148 , 18272 , 10311 , 3903 , 5511 , 520 , 600 , 31 , 49.99 , 335.92 
2019-04-25 23:11:36.440480, 8109 , 7961 , -148 , 18272 , 10311 , 3903 , 5511 , 520 , 600 , 31 , 49.99 , 335.92 
2019-04-25 23:11:55.779183, 8109 , 7961 , -148 , 18272 , 10311 , 3903 , 5511 , 520 , 600 , 31 , 49.99 , 335.92 
2019-04-25 23:12:30.073966, 8109 , 7961 , -148 , 18272 , 10311 , 3903 , 5511 , 520 , 600 , 31 , 49.99 , 335.92 
2019-04-25 23:12:52.058226, 8109 , 7961 , -148 , 18272 , 10311 , 3903 , 5511 , 520 , 600 , 31 , 49.99 , 335.92 
2019-04-25 23:13:24.822038, 8109 , 7961 , -148 , 18272 , 10311 , 3903 , 5511 , 520 , 600 , 31 , 49.99 , 335.92 
2019-04-25 23:13:52.472761, 8109 , 7961 , -148 , 18272 , 10311 , 3903 , 5511 , 520 , 600 , 31 , 49.99 , 335.92 
2019-04-25 23:15:13.067671, 8109 , 7982 , -127 , 18264 , 10282 , 3886 , 5499 , 520 , 600 , 31 , 50.00 , 304.98 
2019-04-25 23:15:44.025839, 8109 , 7982 , -127 , 18264 , 10282 , 3886 , 5499 , 520 , 600 , 31 , 50.00 , 304.98 
2019-04-25 23:17:04.742075, 8109 , 7982 , -127 , 18264 , 10282 , 3886 , 5499 , 520 , 600 , 31 , 50.00 , 304.98 
2019-04-25 23:17:43.388458, 8109 , 7982 , -127 , 18264 , 10282 , 3886 , 5499 , 520 , 600 , 31 , 50.00 , 304.98 
2019-04-25 23:18:08.695329, 8109 , 7982 , -127 , 18264 , 10282 , 3886 , 5499 , 520 , 600 , 31 , 50.00 , 304.98 
2019-04-25 23:18:42.567844, 8109 , 7982 , -127 , 18264 , 10282 , 3886 , 5499 , 520 , 600 , 31 , 50.00 , 304.98 
2019-04-25 23:20:26.405422, 8253 , 8029 , -224 , 18268 , 10238 , 3889 , 5452 , 520 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:20:42.499435, 8253 , 8029 , -224 , 18268 , 10238 , 3889 , 5452 , 520 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:21:24.550864, 8253 , 8029 , -224 , 18268 , 10238 , 3889 , 5452 , 520 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:22:04.050484, 8253 , 8029 , -224 , 18268 , 10238 , 3889 , 5452 , 520 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:22:25.685081, 8253 , 8029 , -224 , 18268 , 10238 , 3889 , 5452 , 520 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:22:53.952136, 8253 , 8029 , -224 , 18268 , 10238 , 3889 , 5452 , 520 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:22:57.183153, 8253 , 8029 , -224 , 18268 , 10238 , 3889 , 5452 , 520 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:23:20.688987, 8253 , 8029 , -224 , 18268 , 10238 , 3889 , 5452 , 520 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:23:55.020758, 8253 , 8029 , -224 , 18268 , 10238 , 3889 , 5452 , 520 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:25:13.132231, 8253 , 7948 , -305 , 18222 , 10275 , 3916 , 5461 , 521 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:26:23.837026, 8253 , 7948 , -305 , 18222 , 10275 , 3916 , 5461 , 521 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:26:59.426838, 8253 , 7948 , -305 , 18222 , 10275 , 3916 , 5461 , 521 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:27:17.600405, 8253 , 7948 , -305 , 18222 , 10275 , 3916 , 5461 , 521 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:27:57.764442, 8253 , 7948 , -305 , 18222 , 10275 , 3916 , 5461 , 521 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:28:56.584424, 8253 , 7948 , -305 , 18222 , 10275 , 3916 , 5461 , 521 , 600 , 31 , 49.98 , 366.86 
2019-04-25 23:30:22.080183, 8253 , 7958 , -295 , 18235 , 10276 , 3908 , 5465 , 524 , 600 , 31 , 50.03 , 121.99 
2019-04-25 23:31:21.588327, 8253 , 7958 , -295 , 18235 , 10276 , 3908 , 5465 , 524 , 600 , 31 , 50.03 , 121.99 
2019-04-25 23:31:58.557473, 8253 , 7958 , -295 , 18235 , 10276 , 3908 , 5465 , 524 , 600 , 31 , 50.03 , 121.99 
2019-04-25 23:32:16.444085, 8253 , 7958 , -295 , 18235 , 10276 , 3908 , 5465 , 524 , 600 , 31 , 50.03 , 121.99 
2019-04-25 23:32:54.558125, 8253 , 7958 , -295 , 18235 , 10276 , 3908 , 5465 , 524 , 600 , 31 , 50.03 , 121.99 
2019-04-25 23:33:22.016633, 8253 , 7958 , -295 , 18235 , 10276 , 3908 , 5465 , 524 , 600 , 31 , 50.03 , 121.99 
2019-04-25 23:33:54.068501, 8253 , 7958 , -295 , 18235 , 10276 , 3908 , 5465 , 524 , 600 , 31 , 50.03 , 121.99 
2019-04-25 23:34:35.584715, 8253 , 7958 , -295 , 18235 , 10276 , 3908 , 5465 , 524 , 600 , 31 , 50.03 , 121.99 
2019-04-25 23:35:54.203896, 7958 , 7969 , 11 , 18249 , 10280 , 3897 , 5479 , 523 , 600 , 31 , 50.05 , 0.00 
2019-04-25 23:35:59.072189, 7958 , 7969 , 11 , 18249 , 10280 , 3897 , 5479 , 523 , 600 , 31 , 50.05 , 0.00 
2019-04-25 23:36:26.284529, 7958 , 7969 , 11 , 18249 , 10280 , 3897 , 5479 , 523 , 600 , 31 , 50.05 , 0.00 
2019-04-25 23:37:52.112052, 7958 , 7969 , 11 , 18249 , 10280 , 3897 , 5479 , 523 , 600 , 31 , 50.05 , 0.00 
2019-04-25 23:37:55.273174, 7958 , 7969 , 11 , 18249 , 10280 , 3897 , 5479 , 523 , 600 , 31 , 50.05 , 0.00 
2019-04-25 23:38:54.599348, 7958 , 7969 , 11 , 18249 , 10280 , 3897 , 5479 , 523 , 600 , 31 , 50.05 , 0.00 
2019-04-25 23:39:28.981482, 7958 , 7969 , 11 , 18249 , 10280 , 3897 , 5479 , 523 , 600 , 31 , 50.05 , 0.00 
2019-04-25 23:40:11.962845, 7958 , 7916 , -42 , 18177 , 10260 , 3901 , 5455 , 525 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:41:26.149588, 7958 , 7916 , -42 , 18177 , 10260 , 3901 , 5455 , 525 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:42:01.489951, 7958 , 7916 , -42 , 18177 , 10260 , 3901 , 5455 , 525 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:42:16.972393, 7958 , 7916 , -42 , 18177 , 10260 , 3901 , 5455 , 525 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:42:53.335363, 7958 , 7916 , -42 , 18177 , 10260 , 3901 , 5455 , 525 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:43:25.690994, 7958 , 7916 , -42 , 18177 , 10260 , 3901 , 5455 , 525 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:45:59.497067, 7961 , 7883 , -78 , 18174 , 10291 , 3911 , 5476 , 524 , 600 , 31 , 50.06 , 0.00 
2019-04-25 23:46:26.587386, 7961 , 7883 , -78 , 18174 , 10291 , 3911 , 5476 , 524 , 600 , 31 , 50.06 , 0.00 
2019-04-25 23:47:26.432579, 7961 , 7883 , -78 , 18174 , 10291 , 3911 , 5476 , 524 , 600 , 31 , 50.06 , 0.00 
2019-04-25 23:48:55.932931, 7961 , 7883 , -78 , 18174 , 10291 , 3911 , 5476 , 524 , 600 , 31 , 50.06 , 0.00 
2019-04-25 23:50:28.176321, 8004 , 7864 , -140 , 18140 , 10276 , 3905 , 5467 , 523 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:50:54.673771, 8004 , 7864 , -140 , 18140 , 10276 , 3905 , 5467 , 523 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:51:22.734543, 8004 , 7864 , -140 , 18140 , 10276 , 3905 , 5467 , 523 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:52:10.334920, 7961 , 7883 , -78 , 18174 , 10291 , 3911 , 5476 , 524 , 600 , 31 , 50.06 , 0.00 
2019-04-25 23:52:11.788399, 8004 , 7864 , -140 , 18140 , 10276 , 3905 , 5467 , 523 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:52:19.215880, 8004 , 7864 , -140 , 18140 , 10276 , 3905 , 5467 , 523 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:52:53.713441, 8004 , 7864 , -140 , 18140 , 10276 , 3905 , 5467 , 523 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:53:15.935917, 8004 , 7864 , -140 , 18140 , 10276 , 3905 , 5467 , 523 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:53:52.736753, 8004 , 7864 , -140 , 18140 , 10276 , 3905 , 5467 , 523 , 600 , 31 , 50.02 , 243.98 
2019-04-25 23:55:11.194801, 8004 , 7814 , -190 , 18098 , 10284 , 3907 , 5473 , 524 , 600 , 31 , 50.07 , 0.00 
2019-04-25 23:55:45.735648, 8004 , 7814 , -190 , 18098 , 10284 , 3907 , 5473 , 524 , 600 , 31 , 50.07 , 0.00 
2019-04-25 23:56:27.234224, 8004 , 7814 , -190 , 18098 , 10284 , 3907 , 5473 , 524 , 600 , 31 , 50.07 , 0.00 
2019-04-25 23:56:57.735728, 8004 , 7814 , -190 , 18098 , 10284 , 3907 , 5473 , 524 , 600 , 31 , 50.07 , 0.00 
2019-04-25 23:57:41.311818, 8004 , 7814 , -190 , 18098 , 10284 , 3907 , 5473 , 524 , 600 , 31 , 50.07 , 0.00 
2019-04-25 23:57:51.406654, 8004 , 7814 , -190 , 18098 , 10284 , 3907 , 5473 , 524 , 600 , 31 , 50.07 , 0.00 
2019-04-25 23:58:22.267654, 8004 , 7814 , -190 , 18098 , 10284 , 3907 , 5473 , 524 , 600 , 31 , 50.07 , 0.00 
2019-04-25 23:58:55.997082, 8004 , 7814 , -190 , 18098 , 10284 , 3907 , 5473 , 524 , 600 , 31 , 50.07 , 0.00 
2019-04-26 00:00:17.775080, 8004 , 7818 , -186 , 18103 , 10285 , 3909 , 5484 , 513 , 600 , 31 , 50.08 , 0.00 
2019-04-26 00:00:42.246302, 8004 , 7818 , -186 , 18103 , 10285 , 3909 , 5484 , 513 , 600 , 31 , 50.08 , 0.00 
2019-04-26 00:01:56.219031, 8004 , 7818 , -186 , 18103 , 10285 , 3909 , 5484 , 513 , 600 , 31 , 50.08 , 0.00 
2019-04-26 00:02:17.591248, 8004 , 7818 , -186 , 18103 , 10285 , 3909 , 5484 , 513 , 600 , 31 , 50.08 , 0.00 
2019-04-26 00:02:50.397501, 8004 , 7818 , -186 , 18103 , 10285 , 3909 , 5484 , 513 , 600 , 31 , 50.08 , 0.00 
2019-04-26 00:03:17.797633, 8004 , 7818 , -186 , 18103 , 10285 , 3909 , 5484 , 513 , 600 , 31 , 50.08 , 0.00 
2019-04-26 00:03:51.910089, 8004 , 7818 , -186 , 18103 , 10285 , 3909 , 5484 , 513 , 600 , 31 , 50.08 , 0.00 
2019-04-26 00:04:29.800005, 8004 , 7856 , -148 , 18059 , 10203 , 3904 , 5417 , 501 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:05:14.497689, 8004 , 7856 , -148 , 18059 , 10203 , 3904 , 5417 , 501 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:05:55.827399, 8004 , 7856 , -148 , 18059 , 10203 , 3904 , 5417 , 501 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:06:24.669683, 8004 , 7856 , -148 , 18059 , 10203 , 3904 , 5417 , 501 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:06:59.805327, 8004 , 7856 , -148 , 18059 , 10203 , 3904 , 5417 , 501 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:07:13.592496, 8004 , 7856 , -148 , 18059 , 10203 , 3904 , 5417 , 501 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:07:53.339111, 8004 , 7856 , -148 , 18059 , 10203 , 3904 , 5417 , 501 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:08:18.865174, 8004 , 7856 , -148 , 18059 , 10203 , 3904 , 5417 , 501 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:08:55.819219, 8004 , 7856 , -148 , 18059 , 10203 , 3904 , 5417 , 501 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:09:29.807735, 7577 , 7840 , 263 , 18020 , 10179 , 3895 , 5403 , 501 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:10:12.888340, 7577 , 7840 , 263 , 18020 , 10179 , 3895 , 5403 , 501 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:10:58.664287, 7577 , 7840 , 263 , 18020 , 10179 , 3895 , 5403 , 501 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:11:30.820231, 7577 , 7840 , 263 , 18020 , 10179 , 3895 , 5403 , 501 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:11:58.806669, 7577 , 7840 , 263 , 18020 , 10179 , 3895 , 5403 , 501 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:12:20.954095, 7577 , 7840 , 263 , 18020 , 10179 , 3895 , 5403 , 501 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:12:57.308883, 7577 , 7840 , 263 , 18020 , 10179 , 3895 , 5403 , 501 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:22:41.364134, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:22:55.198459, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:22:59.763125, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:23:02.172313, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:23:02.423208, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:23:15.568128, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:23:23.287376, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:23:28.063362, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:23:28.704948, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:23:49.084668, 7851 , 7745 , -106 , 17957 , 10212 , 3911 , 5422 , 498 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:24:46.997928, 7851 , 7665 , -186 , 17913 , 10248 , 3922 , 5446 , 500 , 600 , 31 , 50.01 , 263.24 
2019-04-26 00:26:01.045893, 7851 , 7665 , -186 , 17913 , 10248 , 3922 , 5446 , 500 , 600 , 31 , 50.01 , 263.24 
2019-04-26 00:26:13.751605, 7851 , 7665 , -186 , 17913 , 10248 , 3922 , 5446 , 500 , 600 , 31 , 50.01 , 263.24 
2019-04-26 00:26:50.615457, 7851 , 7665 , -186 , 17913 , 10248 , 3922 , 5446 , 500 , 600 , 31 , 50.01 , 263.24 
2019-04-26 00:29:19.199537, 7851 , 7665 , -186 , 17913 , 10248 , 3922 , 5446 , 500 , 600 , 31 , 50.01 , 263.24 
2019-04-26 00:33:00.108915, 7851 , 7671 , -180 , 17901 , 10230 , 3899 , 5453 , 497 , 600 , 31 , 50.05 , 0.00 
2019-04-26 00:35:16.064175, 7771 , 7597 , -174 , 17832 , 10235 , 3896 , 5462 , 496 , 600 , 31 , 49.98 , 387.92 
2019-04-26 00:35:21.913194, 7771 , 7597 , -174 , 17832 , 10235 , 3896 , 5462 , 496 , 600 , 31 , 49.98 , 387.92 
2019-04-26 00:37:19.530741, 7771 , 7597 , -174 , 17832 , 10235 , 3896 , 5462 , 496 , 600 , 31 , 49.98 , 387.92 
2019-04-26 00:40:22.768069, 7771 , 7480 , -291 , 17751 , 10271 , 3923 , 5471 , 496 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:42:18.908700, 7771 , 7480 , -291 , 17751 , 10271 , 3923 , 5471 , 496 , 600 , 31 , 50.01 , 329.05 
2019-04-26 00:45:15.425560, 7774 , 7427 , -347 , 17718 , 10291 , 3930 , 5487 , 496 , 600 , 31 , 50.05 , 65.81 
2019-04-26 00:46:43.486472, 7774 , 7427 , -347 , 17718 , 10291 , 3930 , 5487 , 496 , 600 , 31 , 50.05 , 65.81 
2019-04-26 00:46:56.248346, 7774 , 7427 , -347 , 17718 , 10291 , 3930 , 5487 , 496 , 600 , 31 , 50.05 , 65.81 
2019-04-26 00:47:19.692590, 7774 , 7427 , -347 , 17718 , 10291 , 3930 , 5487 , 496 , 600 , 31 , 50.05 , 65.81 
2019-04-26 00:47:51.146227, 7774 , 7427 , -347 , 17718 , 10291 , 3930 , 5487 , 496 , 600 , 31 , 50.05 , 65.81 
2019-04-26 00:48:17.207972, 7774 , 7427 , -347 , 17718 , 10291 , 3930 , 5487 , 496 , 600 , 31 , 50.05 , 65.81 
2019-04-26 00:49:52.256793, 7820 , 7436 , -384 , 17715 , 10280 , 3923 , 5482 , 494 , 600 , 31 , 50.06 , 0.00 
2019-04-26 00:52:18.444502, 7820 , 7436 , -384 , 17715 , 10280 , 3923 , 5482 , 494 , 600 , 31 , 50.06 , 0.00 
2019-04-26 00:52:23.318445, 7820 , 7436 , -384 , 17715 , 10280 , 3923 , 5482 , 494 , 600 , 31 , 50.06 , 0.00 
2019-04-26 00:52:24.922023, 7820 , 7436 , -384 , 17715 , 10280 , 3923 , 5482 , 494 , 600 , 31 , 50.06 , 0.00 
2019-04-26 00:53:10.132235, 7820 , 7436 , -384 , 17715 , 10280 , 3923 , 5482 , 494 , 600 , 31 , 50.06 , 0.00 
2019-04-26 00:53:52.493189, 7820 , 7436 , -384 , 17715 , 10280 , 3923 , 5482 , 494 , 600 , 31 , 50.06 , 0.00 
2019-04-26 00:54:29.544173, 7820 , 7389 , -431 , 17632 , 10244 , 3920 , 5449 , 495 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:55:10.081138, 7820 , 7389 , -431 , 17632 , 10244 , 3920 , 5449 , 495 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:56:57.853181, 7820 , 7389 , -431 , 17632 , 10244 , 3920 , 5449 , 495 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:57:26.208867, 7820 , 7389 , -431 , 17632 , 10244 , 3920 , 5449 , 495 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:57:59.139208, 7820 , 7389 , -431 , 17632 , 10244 , 3920 , 5449 , 495 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:58:14.665040, 7820 , 7389 , -431 , 17632 , 10244 , 3920 , 5449 , 495 , 600 , 31 , 50.03 , 131.62 
2019-04-26 00:59:31.540923, 7820 , 7445 , -375 , 17676 , 10231 , 3929 , 5427 , 494 , 600 , 31 , 50.04 , 131.62 
2019-04-26 01:00:14.592145, 7820 , 7445 , -375 , 17676 , 10231 , 3929 , 5427 , 494 , 600 , 31 , 50.04 , 131.62 
2019-04-26 01:02:00.065360, 7820 , 7445 , -375 , 17676 , 10231 , 3929 , 5427 , 494 , 600 , 31 , 50.04 , 131.62 
2019-04-26 01:02:16.097332, 7820 , 7445 , -375 , 17676 , 10231 , 3929 , 5427 , 494 , 600 , 31 , 50.04 , 131.62 
2019-04-26 01:03:14.257326, 7820 , 7445 , -375 , 17676 , 10231 , 3929 , 5427 , 494 , 600 , 31 , 50.04 , 131.62 
2019-04-26 01:04:26.363819, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:05:10.723107, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:05:39.127572, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:05:50.397090, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:06:19.193267, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:06:57.269715, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:07:21.653310, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:08:18.257216, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:08:19.423225, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:08:52.114288, 7570 , 7594 , 24 , 17622 , 10028 , 3927 , 5245 , 475 , 600 , 31 , 50.01 , 329.05 
2019-04-26 01:09:27.580717, 7570 , 7497 , -73 , 17526 , 10029 , 3919 , 5255 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:10:12.383691, 7570 , 7497 , -73 , 17526 , 10029 , 3919 , 5255 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:10:58.812234, 7570 , 7497 , -73 , 17526 , 10029 , 3919 , 5255 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:11:20.236684, 7570 , 7497 , -73 , 17526 , 10029 , 3919 , 5255 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:11:56.217671, 7570 , 7497 , -73 , 17526 , 10029 , 3919 , 5255 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:12:19.784950, 7570 , 7497 , -73 , 17526 , 10029 , 3919 , 5255 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:13:22.133509, 7570 , 7497 , -73 , 17526 , 10029 , 3919 , 5255 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:13:28.806014, 7570 , 7497 , -73 , 17526 , 10029 , 3919 , 5255 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:14:18.431817, 7570 , 7497 , -73 , 17526 , 10029 , 3919 , 5255 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:14:42.448058, 7570 , 7485 , -85 , 17520 , 10034 , 3915 , 5267 , 475 , 600 , 31 , 50.03 , 131.62 
2019-04-26 01:15:13.968373, 7570 , 7485 , -85 , 17520 , 10034 , 3915 , 5267 , 475 , 600 , 31 , 50.03 , 131.62 
2019-04-26 01:16:00.472934, 7570 , 7485 , -85 , 17520 , 10034 , 3915 , 5267 , 475 , 600 , 31 , 50.03 , 131.62 
2019-04-26 01:17:12.894023, 7570 , 7485 , -85 , 17520 , 10034 , 3915 , 5267 , 475 , 600 , 31 , 50.03 , 131.62 
2019-04-26 01:17:16.213053, 7570 , 7485 , -85 , 17520 , 10034 , 3915 , 5267 , 475 , 600 , 31 , 50.03 , 131.62 
2019-04-26 01:17:26.480623, 7570 , 7485 , -85 , 17520 , 10034 , 3915 , 5267 , 475 , 600 , 31 , 50.03 , 131.62 
2019-04-26 01:17:52.886278, 7570 , 7485 , -85 , 17520 , 10034 , 3915 , 5267 , 475 , 600 , 31 , 50.03 , 131.62 
2019-04-26 01:18:14.804277, 7570 , 7485 , -85 , 17520 , 10034 , 3915 , 5267 , 475 , 600 , 31 , 50.03 , 131.62 
2019-04-26 01:18:48.685009, 7570 , 7485 , -85 , 17520 , 10034 , 3915 , 5267 , 475 , 600 , 31 , 50.03 , 131.62 
2019-04-26 01:19:34.005244, 7432 , 7490 , 58 , 17527 , 10038 , 3937 , 5252 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:20:18.073000, 7432 , 7490 , 58 , 17527 , 10038 , 3937 , 5252 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:20:36.790778, 7432 , 7490 , 58 , 17527 , 10038 , 3937 , 5252 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:21:19.292830, 7432 , 7490 , 58 , 17527 , 10038 , 3937 , 5252 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:21:56.008046, 7432 , 7490 , 58 , 17527 , 10038 , 3937 , 5252 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:22:16.445894, 7432 , 7490 , 58 , 17527 , 10038 , 3937 , 5252 , 475 , 600 , 31 , 49.99 , 358.48 
2019-04-26 01:22:48.676880, 7432 , 7490 , 58 , 17527 , 10038 , 3937 , 5252 , 475 , 600 , 31 , 49.99 , 358.48 
